adv,bottom,cod,doctop,fontname,height,non_stroking_color,object_type,page_number,size,stroking_color,text,top,type,upright,width,x0,x1,y0,y1,cont_num
0.500,162.888,3,38884.388,HIMIKE+TimesNewRomanPSMT,10.500,0,char,47,10.500,,"26,155,856,216.92",152.388,para,True,5.250,473.534,478.784,679.112,689.612,0
0.500,191.148,4,38912.648,HIMIKE+TimesNewRomanPSMT,10.500,0,char,47,10.500,,"41,376,470,289.2",180.648,para,True,5.250,478.746,483.996,650.852,661.352,0
1.000,223.230,5,38944.730,HIMFLA+FangSong,10.500,0,char,47,10.500,0,（三） 合并利润表,212.730,para,True,10.500,42.540,53.040,618.770,629.270,4
1.000,251.250,6,38972.750,HIMFLA+FangSong,10.500,0,char,47,10.500,0,单位：元,240.750,para,True,10.500,504.600,515.100,590.750,601.250,0
0.500,274.830,7,38996.330,HIMFLA+FangSong,10.500,0,char,47,10.500,0,2020年1-6月,264.330,para,True,5.250,454.860,520.479,567.170,577.670,0
0.500,303.888,8,39025.388,HIMIKE+TimesNewRomanPSMT,10.500,0,char,47,10.500,0,"1,749,905,340.76",293.388,para,True,5.250,478.729,483.979,538.112,548.612,0
0.500,332.148,9,39053.648,HIMIKE+TimesNewRomanPSMT,10.500,0,char,47,10.500,0,"1,512,971,012.68",321.648,para,True,5.250,478.729,483.979,509.852,520.352,0
0.500,360.408,10,39081.908,HIMIKE+TimesNewRomanPSMT,10.500,0,char,47,10.500,0,"115,474,156.9",349.908,para,True,5.250,492.244,497.494,481.592,492.092,0
0.500,416.868,12,39138.368,HIMIKE+TimesNewRomanPSMT,10.500,0,char,47,10.500,0,"121,460,171.18",406.368,para,True,5.250,486.645,491.895,425.132,435.632,0
0.500,445.128,13,39166.628,HIMIKE+TimesNewRomanPSMT,10.500,0,char,47,10.500,0,"1,799,181,933.51",434.628,para,True,5.250,478.729,483.979,396.872,407.372,0
0.500,473.388,14,39194.888,HIMIKE+TimesNewRomanPSMT,10.500,0,char,47,10.500,0,"1,140,814,747.25",462.888,para,True,5.250,478.729,483.979,368.612,379.112,0
0.500,501.648,15,39223.148,HIMIKE+TimesNewRomanPSMT,10.500,0,char,47,10.500,0,"134,319,507.7",491.148,para,True,5.250,491.881,497.131,340.352,350.852,0
0.500,529.908,16,39251.408,HIMIKE+TimesNewRomanPSMT,10.500,0,char,47,10.500,0,"52,614,395.27",519.408,para,True,5.250,491.889,497.139,312.092,322.592,0
0.500,699.408,22,39420.908,HIMIKE+TimesNewRomanPSMT,10.500,0,char,47,10.500,0,"13,910,634.31",688.908,para,True,5.250,491.889,497.139,142.592,153.092,0
0.500,727.608,23,39449.108,HIMIKE+TimesNewRomanPSMT,10.500,0,char,47,10.500,0,"195,659,842.11",717.108,para,True,5.250,487.024,492.274,114.392,124.892,0
0.500,755.868,24,39477.368,HIMIKE+TimesNewRomanPSMT,10.500,0,char,47,10.500,0,"138,501,042.76",745.368,para,True,5.250,486.645,491.895,86.132,96.632,0
0.500,78.108,0,39641.608,HIMIKE+TimesNewRomanPSMT,10.500,0,char,48,10.500,,"23,918,492.4",67.608,para,True,5.250,497.096,502.346,763.892,774.392,0
0.500,106.368,1,39669.868,HIMIKE+TimesNewRomanPSMT,10.500,0,char,48,10.500,,"77,268,572.13",95.868,para,True,5.250,491.884,497.134,735.632,746.132,0
0.500,134.628,2,39698.128,HIMIKE+TimesNewRomanPSMT,10.500,0,char,48,10.500,,"176,013,499.61",124.128,para,True,5.250,486.645,491.895,707.372,717.872,0
0.500,162.888,3,39726.388,HIMIKE+TimesNewRomanPSMT,10.500,0,char,48,10.500,,"102,004,241.88",152.388,para,True,5.250,486.662,491.912,679.112,689.612,0
0.500,191.148,4,39754.648,HIMIKE+TimesNewRomanPSMT,10.500,0,char,48,10.500,,"14,339,611.46",180.648,para,True,5.250,492.249,497.499,650.852,661.352,0
0.500,219.408,5,39782.908,HIMIKE+TimesNewRomanPSMT,10.500,0,char,48,10.500,,"826,782,841.7",208.908,para,True,5.250,491.882,497.132,622.592,633.092,0
0.500,247.608,6,39811.108,HIMIKE+TimesNewRomanPSMT,10.500,0,char,48,10.500,,"96,260,194.55",237.108,para,True,5.250,491.884,497.134,594.392,604.892,0
0.500,304.128,8,39867.628,HIMIKE+TimesNewRomanPSMT,10.500,0,char,48,10.500,,"161,864.55",293.628,para,True,5.250,504.998,510.248,537.872,548.372,0
0.333,360.648,10,39924.148,HIMIKE+TimesNewRomanPSMT,10.500,0,char,48,10.500,,"-113,406,113.55",350.148,para,True,3.497,483.831,487.328,481.352,491.852,0
0.500,388.908,11,39952.408,HIMIKE+TimesNewRomanPSMT,10.500,0,char,48,10.500,,"22,174,699.58",378.408,para,True,5.250,491.919,497.169,453.092,463.592,0
0.500,445.368,13,40008.868,HIMIKE+TimesNewRomanPSMT,10.500,0,char,48,10.500,,"1,120",434.868,para,True,5.250,528.575,533.825,396.632,407.132,0
0.500,473.628,14,40037.128,HIMIKE+TimesNewRomanPSMT,10.500,0,char,48,10.500,,"678,602,731.41",463.128,para,True,5.250,486.627,491.877,368.372,378.872,0
0.500,501.888,15,40065.388,HIMIKE+TimesNewRomanPSMT,10.500,0,char,48,10.500,,"13,313,689.43",491.388,para,True,5.250,491.889,497.139,340.112,350.612,0
0.500,530.148,16,40093.648,HIMIKE+TimesNewRomanPSMT,10.500,0,char,48,10.500,,"12,560,876.09",519.648,para,True,5.250,491.887,497.137,311.852,322.352,0
0.500,558.408,17,40121.908,HIMIKE+TimesNewRomanPSMT,10.500,0,char,48,10.500,,"679,355,544.75",547.908,para,True,5.250,486.627,491.877,283.592,294.092,0
0.500,586.608,18,40150.108,HIMIKE+TimesNewRomanPSMT,10.500,0,char,48,10.500,,"79,247,719.82",576.108,para,True,5.250,491.889,497.139,255.392,265.892,0
0.500,614.868,19,40178.368,HIMIKE+TimesNewRomanPSMT,10.500,0,char,48,10.500,,"600,107,824.93",604.368,para,True,5.250,486.663,491.913,227.132,237.632,0
0.500,661.368,21,40224.868,HIMIKE+TimesNewRomanPSMT,10.500,0,char,48,10.500,,"600,107,824.93",650.868,para,True,5.250,486.663,491.913,180.632,191.132,0
0.500,736.128,24,40299.628,HIMIKE+TimesNewRomanPSMT,10.500,0,char,48,10.500,,"526,347,266.72",725.628,para,True,5.250,486.645,491.895,105.872,116.372,0
0.500,764.388,25,40327.888,HIMIKE+TimesNewRomanPSMT,10.500,0,char,48,10.500,,"73,760,558.21",753.888,para,True,5.250,491.884,497.134,77.612,88.112,0
0.500,78.108,0,40483.608,HIMIKE+TimesNewRomanPSMT,10.500,0,char,49,10.500,,"90,227,565.91",67.608,para,True,5.250,491.910,497.160,763.892,774.392,0
0.500,106.368,1,40511.868,HIMIKE+TimesNewRomanPSMT,10.500,0,char,49,10.500,,"81,651,812.52",95.868,para,True,5.250,491.910,497.160,735.632,746.132,0
0.500,134.628,2,40540.128,HIMIKE+TimesNewRomanPSMT,10.500,0,char,49,10.500,,"3,169,575.19",124.128,para,True,5.250,497.127,502.377,707.372,717.872,0
0.250,219.408,5,40624.908,HIMIKE+TimesNewRomanPSMT,10.500,0,char,49,10.500,,"3,169,575.19",208.908,para,True,2.625,422.100,502.350,622.592,633.092,0
0.500,304.128,8,40709.628,HIMIKE+TimesNewRomanPSMT,10.500,0,char,49,10.500,,"78,482,237.33",293.628,para,True,5.250,491.910,497.160,537.872,548.372,0
0.500,473.628,14,40879.128,HIMIKE+TimesNewRomanPSMT,10.500,0,char,49,10.500,,"7,354,029.47",463.128,para,True,5.250,497.107,502.357,368.372,378.872,0
0.500,530.148,16,40935.648,HIMIKE+TimesNewRomanPSMT,10.500,0,char,49,10.500,,"71,128,207.86",519.648,para,True,5.250,491.879,497.129,311.852,322.352,0
0.500,558.408,17,40963.908,HIMIKE+TimesNewRomanPSMT,10.500,0,char,49,10.500,,"8,575,753.39",547.908,para,True,5.250,497.096,502.346,283.592,294.092,0
0.500,586.608,18,40992.108,HIMIKE+TimesNewRomanPSMT,10.500,0,char,49,10.500,,"690,335,390.84",576.108,para,True,5.250,486.645,491.895,255.392,265.892,0
0.500,614.868,19,41020.368,HIMIKE+TimesNewRomanPSMT,10.500,0,char,49,10.500,,"607,999,079.24",604.368,para,True,5.250,486.645,491.895,227.132,237.632,0
0.500,643.128,20,41048.628,HIMIKE+TimesNewRomanPSMT,10.500,0,char,49,10.500,,"82,336,311.6",632.628,para,True,5.250,497.529,502.779,198.872,209.372,0
1.000,759.990,24,41165.490,HIMFLA+FangSong,10.500,0,char,49,10.500,,本期发生同一控制下企业合并的，被合并方在合并前实现的净利润为：元，上期被合并方实现的净利润为：元。,749.490,para,True,10.500,42.540,53.040,82.010,92.510,0
1.000,81.750,0,41329.250,HIMFLA+FangSong,10.500,0,char,50,10.500,,法定代表人：胡国斌          主管会计工作负责人：杨剑平          会计机构负责人：李才均,71.250,para,True,10.500,42.540,53.040,760.250,770.750,0
1.000,109.770,1,41357.270,HIMFLA+FangSong,10.500,0,char,50,10.500,0,（四） 母公司利润表,99.270,para,True,10.500,42.540,53.040,732.230,742.730,4
1.000,137.731,2,41385.231,HIMFLA+FangSong,10.500,0,char,50,10.500,0,单位：元,127.231,para,True,10.500,504.600,515.100,704.269,714.769,0
0.500,161.310,3,41408.810,HIMFLA+FangSong,10.500,0,char,50,10.500,0,2020年1-6月,150.810,para,True,5.250,454.860,520.479,680.690,691.190,0
0.500,190.368,4,41437.868,HIMIKE+TimesNewRomanPSMT,10.500,0,char,50,10.500,0,0,179.868,para,True,5.250,546.980,552.230,651.632,662.132,0
0.500,218.628,5,41466.128,HIMIKE+TimesNewRomanPSMT,10.500,0,char,50,10.500,0,"85,295,382.98",208.128,para,True,5.250,491.884,497.134,623.372,633.872,0
0.500,246.888,6,41494.388,HIMIKE+TimesNewRomanPSMT,10.500,0,char,50,10.500,0,"682,784.09",236.388,para,True,5.250,505.004,510.254,595.112,605.612,0
0.500,303.408,8,41550.908,HIMIKE+TimesNewRomanPSMT,10.500,0,char,50,10.500,0,"18,415,996.12",292.908,para,True,5.250,491.889,497.139,538.592,549.092,0
0.500,359.868,10,41607.368,HIMIKE+TimesNewRomanPSMT,10.500,0,char,50,10.500,0,"66,196,602.77",349.368,para,True,5.250,491.884,497.134,482.132,492.632,0
0.500,388.128,11,41635.628,HIMIKE+TimesNewRomanPSMT,10.500,0,char,50,10.500,0,"163,598,130.32",377.628,para,True,5.250,486.645,491.895,453.872,464.372,0
0.500,416.388,12,41663.888,HIMIKE+TimesNewRomanPSMT,10.500,0,char,50,10.500,0,"97,586,061.23",405.888,para,True,5.250,491.876,497.126,425.612,436.112,0
0.500,444.648,13,41692.148,HIMIKE+TimesNewRomanPSMT,10.500,0,char,50,10.500,0,"2,893,829.28",434.148,para,True,5.250,497.091,502.341,397.352,407.852,0
0.500,472.908,14,41720.408,HIMIKE+TimesNewRomanPSMT,10.500,0,char,50,10.500,0,"416,846,262.22",462.408,para,True,5.250,486.645,491.895,369.092,379.592,0
0.500,501.108,15,41748.608,HIMIKE+TimesNewRomanPSMT,10.500,0,char,50,10.500,0,"90,986,118.93",490.608,para,True,5.250,492.249,497.499,340.892,351.392,0
0.333,585.888,19,41833.388,HIMIKE+TimesNewRomanPSMT,10.500,0,char,50,10.500,0,"-149,627.2",575.388,para,True,3.497,506.772,510.268,256.112,266.612,0
0.500,698.868,23,41946.368,HIMIKE+TimesNewRomanPSMT,10.500,0,char,50,10.500,0,"334,295,081.32",688.368,para,True,5.250,486.645,491.895,143.132,153.632,0
0.500,727.128,24,41974.628,HIMIKE+TimesNewRomanPSMT,10.500,0,char,50,10.500,0,"17,262.68",716.628,para,True,5.250,510.240,515.490,114.872,125.372,0
0.500,755.388,25,42002.888,HIMIKE+TimesNewRomanPSMT,10.500,0,char,50,10.500,0,"10,500,400",744.888,para,True,5.250,505.019,510.269,86.612,97.112,0
0.500,78.108,0,42167.608,HIMIKE+TimesNewRomanPSMT,10.500,0,char,51,10.500,,"323,811,944",67.608,para,True,5.250,500.164,505.414,763.892,774.392,0
0.333,106.368,1,42195.868,HIMIKE+TimesNewRomanPSMT,10.500,0,char,51,10.500,,"-37,406.8",95.868,para,True,3.496,511.988,515.484,735.632,746.132,0
0.500,134.628,2,42224.128,HIMIKE+TimesNewRomanPSMT,10.500,0,char,51,10.500,,"323,849,350.8",124.128,para,True,5.250,491.871,497.121,707.372,717.872,0
0.500,162.888,3,42252.388,HIMIKE+TimesNewRomanPSMT,10.500,0,char,51,10.500,,"323,849,350.8",152.388,para,True,5.250,491.871,497.121,679.112,689.612,0
0.500,219.408,5,42308.908,HIMIKE+TimesNewRomanPSMT,10.500,0,char,51,10.500,,"213,876,562.16",208.908,para,True,5.250,486.681,491.931,622.592,633.092,0
0.500,417.108,12,42506.608,HIMIKE+TimesNewRomanPSMT,10.500,0,char,51,10.500,,"213,876,562.16",406.608,para,True,5.250,486.681,491.931,424.892,435.392,0
0.250,643.128,20,42732.628,HIMIKE+TimesNewRomanPSMT,10.500,0,char,51,10.500,,"213,876,562.16",632.628,para,True,2.625,422.100,491.910,198.872,209.372,0
0.500,671.388,21,42760.888,HIMIKE+TimesNewRomanPSMT,10.500,0,char,51,10.500,,"537,725,912.96",660.888,para,True,5.250,486.620,491.870,170.612,181.112,0
1.000,81.750,0,43013.250,HIMFLA+FangSong,10.500,0,char,52,10.500,0,（五） 合并现金流量表,71.250,para,True,10.500,42.540,53.040,760.250,770.750,4
1.000,109.770,1,43041.270,HIMFLA+FangSong,10.500,0,char,52,10.500,0,单位：元,99.270,para,True,10.500,504.600,515.100,732.230,742.730,0
0.500,133.350,2,43064.850,HIMFLA+FangSong,10.500,0,char,52,10.500,0,2020年1-6月,122.850,para,True,5.250,454.860,520.479,708.650,719.150,0
0.500,180.648,4,43112.148,HIMIKE+TimesNewRomanPSMT,10.500,0,char,52,10.500,0,"1,426,191,774.35",170.148,para,True,5.250,478.729,483.979,661.352,671.852,0
0.500,378.408,11,43309.908,HIMIKE+TimesNewRomanPSMT,10.500,0,char,52,10.500,0,"171,838,620.95",367.908,para,True,5.250,486.645,491.895,463.592,474.092,0
0.250,434.868,13,43366.368,HIMIKE+TimesNewRomanPSMT,10.500,0,char,52,10.500,0,"59,068,317.44",424.368,para,True,2.625,422.100,497.129,407.132,417.632,0
0.500,463.128,14,43394.628,HIMIKE+TimesNewRomanPSMT,10.500,0,char,52,10.500,0,"251,248,692.48",452.628,para,True,5.250,486.645,491.895,378.872,389.372,0
0.250,491.388,16,43422.888,HIMIKE+TimesNewRomanPSMT,10.500,0,char,52,10.500,0,"620,428,941.18",480.888,para,True,2.625,422.100,491.910,350.612,361.112,0
0.500,519.648,18,43451.148,HIMIKE+TimesNewRomanPSMT,10.500,0,char,52,10.500,0,"30,896,264.16",509.148,para,True,5.250,491.876,497.126,322.352,332.852,0
0.500,547.908,19,43479.408,HIMIKE+TimesNewRomanPSMT,10.500,0,char,52,10.500,0,"991,541,731.14",537.408,para,True,5.250,486.627,491.877,294.092,304.592,0
0.500,576.108,20,43507.608,HIMIKE+TimesNewRomanPSMT,10.500,0,char,52,10.500,0,"3,551,214,341.7",565.608,para,True,5.250,484.001,489.251,265.892,276.392,0
0.500,604.368,21,43535.868,HIMIKE+TimesNewRomanPSMT,10.500,0,char,52,10.500,0,"887,010,450.79",593.868,para,True,5.250,486.627,491.877,237.632,248.132,0
0.500,660.888,23,43592.388,HIMIKE+TimesNewRomanPSMT,10.500,0,char,52,10.500,0,"17,761,501.93",650.388,para,True,5.250,491.884,497.134,181.112,191.612,0
0.500,78.108,0,43851.608,HIMIKE+TimesNewRomanPSMT,10.500,0,char,53,10.500,,"96,199,404.44",67.608,para,True,5.250,491.889,497.139,763.892,774.392,0
0.250,134.628,2,43908.128,HIMIKE+TimesNewRomanPSMT,10.500,0,char,53,10.500,,"655,000,000",124.128,para,True,2.625,422.100,504.990,707.372,717.872,0
0.500,191.148,4,43964.648,HIMIKE+TimesNewRomanPSMT,10.500,0,char,53,10.500,,"480,424,027.98",180.648,para,True,5.250,486.645,491.895,650.852,661.352,0
0.500,219.408,5,43992.908,HIMIKE+TimesNewRomanPSMT,10.500,0,char,53,10.500,,"342,695,514.19",208.908,para,True,5.250,486.645,491.895,622.592,633.092,0
0.500,247.608,6,44021.108,HIMIKE+TimesNewRomanPSMT,10.500,0,char,53,10.500,,"1,875,757,577.1",237.108,para,True,5.250,484.001,489.251,594.392,604.892,0
0.500,275.868,7,44049.368,HIMIKE+TimesNewRomanPSMT,10.500,0,char,53,10.500,,"4,354,848,476.43",265.368,para,True,5.250,478.729,483.979,566.132,576.632,0
0.333,304.128,8,44077.628,HIMIKE+TimesNewRomanPSMT,10.500,0,char,53,10.500,,"-803,634,134.73",293.628,para,True,3.497,483.167,486.663,537.872,548.372,0
0.500,360.468,12,44133.968,HIMIKE+TimesNewRomanPSMT,10.500,0,char,53,10.500,,"4,778,395,681.71",349.968,para,True,5.250,478.743,483.993,481.532,492.032,0
0.500,388.728,13,44162.228,HIMIKE+TimesNewRomanPSMT,10.500,0,char,53,10.500,,"434,653,453.67",378.228,para,True,5.250,486.645,491.895,453.272,463.772,0
0.500,416.988,15,44190.488,HIMIKE+TimesNewRomanPSMT,10.500,0,char,53,10.500,,"1,120",406.488,para,True,5.250,528.600,533.850,425.012,435.512,0
0.500,473.448,18,44246.948,HIMIKE+TimesNewRomanPSMT,10.500,0,char,53,10.500,,"246,345.21",462.948,para,True,5.250,505.011,510.261,368.552,379.052,0
0.500,501.708,19,44275.208,HIMIKE+TimesNewRomanPSMT,10.500,0,char,53,10.500,,"5,213,296,600.59",491.208,para,True,5.250,478.729,483.979,340.292,350.792,0
0.500,529.968,21,44303.468,HIMIKE+TimesNewRomanPSMT,10.500,0,char,53,10.500,,"82,667,369.72",519.468,para,True,5.250,491.884,497.134,312.032,322.532,0
0.500,558.228,23,44331.728,HIMIKE+TimesNewRomanPSMT,10.500,0,char,53,10.500,,"2,617,420,218.83",547.728,para,True,5.250,478.744,483.994,283.772,294.272,0
0.500,642.948,26,44416.448,HIMIKE+TimesNewRomanPSMT,10.500,0,char,53,10.500,,"4,924,532.19",632.448,para,True,5.250,497.105,502.355,199.052,209.552,0
0.500,671.208,27,44444.708,HIMIKE+TimesNewRomanPSMT,10.500,0,char,53,10.500,,"2,705,012,120.74",660.708,para,True,5.250,478.744,483.994,170.792,181.292,0
0.500,699.468,28,44472.968,HIMIKE+TimesNewRomanPSMT,10.500,0,char,53,10.500,,"2,508,284,479.85",688.968,para,True,5.250,478.729,483.979,142.532,153.032,0
0.500,742.968,30,44516.468,HIMIKE+TimesNewRomanPSMT,10.500,0,char,53,10.500,,"1,499,999,640",732.468,para,True,5.250,491.847,497.097,99.032,109.532,0
0.250,78.108,0,44693.608,HIMIKE+TimesNewRomanPSMT,10.500,0,char,54,10.500,,"99,999,640",67.608,para,True,2.625,422.100,510.269,763.892,774.392,0
0.500,106.368,1,44721.868,HIMIKE+TimesNewRomanPSMT,10.500,0,char,54,10.500,,"3,376,365,442.74",95.868,para,True,5.250,478.745,483.995,735.632,746.132,0
0.500,134.628,2,44750.128,HIMIKE+TimesNewRomanPSMT,10.500,0,char,54,10.500,,"2,338,900,000",124.128,para,True,5.250,491.889,497.139,707.372,717.872,0
0.500,162.888,3,44778.388,HIMIKE+TimesNewRomanPSMT,10.500,0,char,54,10.500,,"7,639,713.7",152.388,para,True,5.250,502.381,507.631,679.112,689.612,0
0.500,191.148,4,44806.648,HIMIKE+TimesNewRomanPSMT,10.500,0,char,54,10.500,,"7,222,904,796.44",180.648,para,True,5.250,478.732,483.982,650.852,661.352,0
0.500,219.408,5,44834.908,HIMIKE+TimesNewRomanPSMT,10.500,0,char,54,10.500,,"4,587,430,358.47",208.908,para,True,5.250,478.729,483.979,622.592,633.092,0
0.500,247.608,6,44863.108,HIMIKE+TimesNewRomanPSMT,10.500,0,char,54,10.500,,"653,845,198.14",237.108,para,True,5.250,486.646,491.896,594.392,604.892,0
0.500,304.128,8,44919.628,HIMIKE+TimesNewRomanPSMT,10.500,0,char,54,10.500,,"1,054,834.14",293.628,para,True,5.250,497.102,502.352,537.872,548.372,0
0.500,332.388,9,44947.888,HIMIKE+TimesNewRomanPSMT,10.500,0,char,54,10.500,,"5,242,330,390.75",321.888,para,True,5.250,478.732,483.982,509.612,520.112,0
0.500,360.648,10,44976.148,HIMIKE+TimesNewRomanPSMT,10.500,0,char,54,10.500,,"1,980,574,405.69",350.148,para,True,5.250,478.732,483.982,481.352,491.852,0
0.333,388.908,11,45004.408,HIMIKE+TimesNewRomanPSMT,10.500,0,char,54,10.500,,"-1,242,319.51",378.408,para,True,3.497,493.570,497.066,453.092,463.592,0
0.500,417.108,12,45032.608,HIMIKE+TimesNewRomanPSMT,10.500,0,char,54,10.500,,"3,683,982,431.3",406.608,para,True,5.250,484.001,489.251,424.892,435.392,0
0.500,445.368,13,45060.868,HIMIKE+TimesNewRomanPSMT,10.500,0,char,54,10.500,,"4,718,437,579.35",434.868,para,True,5.250,478.729,483.979,396.632,407.132,0
0.500,473.628,14,45089.128,HIMIKE+TimesNewRomanPSMT,10.500,0,char,54,10.500,,"8,402,420,010.65",463.128,para,True,5.250,478.729,483.979,368.372,378.872,0
1.000,505.770,15,45121.270,HIMFLA+FangSong,10.500,0,char,54,10.500,0,（六） 母公司现金流量表,495.270,para,True,10.500,42.540,53.040,336.230,346.730,4
1.000,533.730,16,45149.230,HIMFLA+FangSong,10.500,0,char,54,10.500,0,单位：元,523.230,para,True,10.500,504.600,515.100,308.270,318.770,0
0.500,557.310,17,45172.810,HIMFLA+FangSong,10.500,0,char,54,10.500,0,2020年1-6月,546.810,para,True,5.250,454.860,520.479,284.690,295.190,0
0.500,658.128,21,45273.628,HIMIKE+TimesNewRomanPSMT,10.500,0,char,54,10.500,0,"622,004,782.24",647.628,para,True,5.250,486.662,491.912,183.872,194.372,0
0.500,686.388,22,45301.888,HIMIKE+TimesNewRomanPSMT,10.500,0,char,54,10.500,0,"622,004,782.24",675.888,para,True,5.250,486.662,491.912,155.612,166.112,0
0.500,742.908,24,45358.408,HIMIKE+TimesNewRomanPSMT,10.500,0,char,54,10.500,0,"17,452,957.21",732.408,para,True,5.250,491.876,497.126,99.092,109.592,0
0.500,78.108,0,45535.608,HIMIKE+TimesNewRomanPSMT,10.500,0,char,55,10.500,,"148,612,864.9",67.608,para,True,5.250,491.871,497.121,763.892,774.392,0
0.500,106.368,1,45563.868,HIMIKE+TimesNewRomanPSMT,10.500,0,char,55,10.500,,"2,712,340,939.13",95.868,para,True,5.250,478.729,483.979,735.632,746.132,0
0.500,134.628,2,45592.128,HIMIKE+TimesNewRomanPSMT,10.500,0,char,55,10.500,,"2,878,406,761.24",124.128,para,True,5.250,478.729,483.979,707.372,717.872,0
0.333,162.888,3,45620.388,HIMIKE+TimesNewRomanPSMT,10.500,0,char,55,10.500,,"-2,256,401,979",152.388,para,True,3.497,488.378,491.874,679.112,689.612,0
0.500,206.388,5,45663.888,HIMIKE+TimesNewRomanPSMT,10.500,0,char,55,10.500,,"4,113,074,690.49",195.888,para,True,5.250,479.104,484.354,635.612,646.112,0
0.500,234.648,6,45692.148,HIMIKE+TimesNewRomanPSMT,10.500,0,char,55,10.500,,"358,626,266.35",224.148,para,True,5.250,486.645,491.895,607.352,617.852,0
0.500,347.628,11,45805.128,HIMIKE+TimesNewRomanPSMT,10.500,0,char,55,10.500,,"4,471,700,956.84",337.128,para,True,5.250,478.732,483.982,494.372,504.872,0
0.500,404.148,14,45861.648,HIMIKE+TimesNewRomanPSMT,10.500,0,char,55,10.500,,"853,753,330.93",393.648,para,True,5.250,486.645,491.895,437.852,448.352,0
0.500,488.868,17,45946.368,HIMIKE+TimesNewRomanPSMT,10.500,0,char,55,10.500,,"853,753,330.93",478.368,para,True,5.250,486.645,491.895,353.132,363.632,0
0.500,517.128,18,45974.628,HIMIKE+TimesNewRomanPSMT,10.500,0,char,55,10.500,,"3,617,947,625.91",506.628,para,True,5.250,478.744,483.994,324.872,335.372,0
0.250,560.628,20,46018.128,HIMIKE+TimesNewRomanPSMT,10.500,0,char,55,10.500,,"1,400,000,000",550.128,para,True,2.625,422.100,497.129,281.372,291.872,0
0.500,588.888,21,46046.388,HIMIKE+TimesNewRomanPSMT,10.500,0,char,55,10.500,,"3,210,000,000",578.388,para,True,5.250,491.866,497.116,253.112,263.612,0
0.500,645.408,23,46102.908,HIMIKE+TimesNewRomanPSMT,10.500,0,char,55,10.500,,"4,610,000,000",634.908,para,True,5.250,491.866,497.116,196.592,207.092,0
0.500,673.608,24,46131.108,HIMIKE+TimesNewRomanPSMT,10.500,0,char,55,10.500,,"2,443,327,320",663.108,para,True,5.250,491.866,497.116,168.392,178.892,0
0.500,701.868,25,46159.368,HIMIKE+TimesNewRomanPSMT,10.500,0,char,55,10.500,,"509,762,655.09",691.368,para,True,5.250,486.645,491.895,140.132,150.632,0
0.250,730.128,26,46187.628,HIMIKE+TimesNewRomanPSMT,10.500,0,char,55,10.500,,"1,000,000",719.628,para,True,2.625,422.100,515.490,111.872,122.372,0
0.500,758.388,27,46215.888,HIMIKE+TimesNewRomanPSMT,10.500,0,char,55,10.500,,"2,954,089,975.09",747.888,para,True,5.250,478.729,483.979,83.612,94.112,0
0.500,78.108,0,46377.608,HIMIKE+TimesNewRomanPSMT,10.500,0,char,56,10.500,,"1,655,910,024.91",67.608,para,True,5.250,478.744,483.994,763.892,774.392,0
0.500,134.628,2,46434.128,HIMIKE+TimesNewRomanPSMT,10.500,0,char,56,10.500,,"3,017,455,671.82",124.128,para,True,5.250,478.744,483.994,707.372,717.872,0
0.500,162.888,3,46462.388,HIMIKE+TimesNewRomanPSMT,10.500,0,char,56,10.500,,"1,625,798,140.22",152.388,para,True,5.250,478.729,483.979,679.112,689.612,0
0.500,191.148,4,46490.648,HIMIKE+TimesNewRomanPSMT,10.500,0,char,56,10.500,,"4,643,253,812.04",180.648,para,True,5.250,478.729,483.979,650.852,661.352,0
1.000,82.522,0,47218.502,HIMGAO+SimSun,16.020,0,char,57,16.020,0,第七节 发行人认为应当披露的其他事项,66.502,para,True,16.020,154.020,170.040,759.478,775.498,2
1.000,82.522,0,48060.502,HIMGAO+SimSun,16.020,0,char,58,16.020,0,第八节 备查文件,66.502,para,True,16.020,234.300,250.320,759.478,775.498,2
1.000,109.770,1,48093.270,HIMFLA+FangSong,10.500,0,char,58,10.500,0,备查文件目录,99.270,para,True,10.500,42.540,53.040,732.230,742.730,0
1.000,154.770,3,48138.270,HIMFLA+FangSong,10.500,0,char,58,10.500,0,载有公司负责人、主管会计工作负责人、会计机构负责人（会计主管人员）签名并盖章,144.270,para,True,10.500,143.040,153.540,687.230,697.730,0
1.000,168.390,5,48151.890,HIMFLA+FangSong,10.500,0,char,58,10.500,0,的财务报表,157.890,para,True,10.500,143.040,153.540,673.610,684.110,0
1.000,189.810,6,48173.310,HIMFLA+FangSong,10.500,0,char,58,10.500,0,报告期内在中国证监会指定网站上公开披露过的所有公司文件的正本及公告的原稿,179.310,para,True,10.500,143.069,153.569,652.190,662.690,0
1.000,218.070,7,48201.570,HIMFLA+FangSong,10.500,0,char,58,10.500,0,按照境内外其他监管机构、交易场所等的要求公开披露的半年度报告、半年度财务信息,207.570,para,True,10.500,143.069,153.569,623.930,634.430,0
1.000,251.010,8,48234.510,HIMFLA+FangSong,10.500,0,char,58,10.500,0,备查文件查阅,240.510,para,True,10.500,42.540,53.040,590.990,601.490,0
