,adv,bottom,cod,doctop,fontname,height,non_stroking_color,object_type,page_number,size,stroking_color,text,top,upright,width,x0,x1,y0,y1,type,
146,10.56,240.14,9,5279.349,ABCDEE+宋体,10.56,0,char,7,10.56,0,云南省红河哈尼族彝族自治州 开远市灵泉东路84号 ,226.1,TRUE,5.28,203.2668421,510.94,603.531,614.091,tbl,
147,10.56,254.3,10,5293.389,ABCDEE+宋体,10.56,0,char,7,10.56,0,办公地址的邮政编码 ,240.14,TRUE,10.56,84.504,203.2668421,589.491,600.051,tbl,
148,5.28,254.3,10,5293.389,ABCDEE+宋体,10.56,0,char,7,10.56,0,661699,240.14,TRUE,5.28,203.2668421,510.94,589.491,600.051,tbl,
149,10.56,268.46,11,5307.549,ABCDEE+宋体,10.56,0,char,7,10.56,0,公司网址 ,254.3,TRUE,10.56,84.504,203.2668421,575.331,585.891,tbl,
150,5.28,268.46,11,5307.549,ABCDEE+宋体,10.56,0,char,7,10.56,0,- ,254.3,TRUE,5.28,203.2668421,510.94,575.331,585.891,tbl,
151,10.56,282.5,12,5321.709,ABCDEE+宋体,10.56,0,char,7,10.56,0,电子信箱 ,268.46,TRUE,10.56,84.504,203.2668421,561.171,571.731,tbl,
152,5.28,282.5,12,5321.709,ABCDEE+宋体,10.56,0,char,7,10.56,0,- ,268.46,TRUE,5.28,203.2668421,510.94,561.171,571.731,tbl,
153,10.56,313.659,13,5354.619,ABCDEE+宋体,10.56,0,char,7,10.56,0,二、 信息披露事务负责人,303.099,TRUE,10.56,89.904,100.464,528.261,538.821,para,标题2
154,10.56,335.57,14,5374.779,ABCDEE+宋体,10.56,0,char,7,10.56,0,姓名 ,321.53,TRUE,10.56,84.504,203.2668421,508.101,518.661,tbl,
155,10.56,335.57,14,5374.779,ABCDEE+宋体,10.56,0,char,7,10.56,0,普金 ,321.53,TRUE,10.56,203.2668421,510.94,508.101,518.661,tbl,
156,10.56,349.73,15,5388.939,ABCDEE+宋体,10.56,0,char,7,10.56,0,在公司所任职务类型 ,335.57,TRUE,10.56,84.504,203.2668421,492.79,503.35,tbl,
157,10.56,349.73,15,5388.939,ABCDEE+宋体,10.56,0,char,7,10.56,0,董事 ,335.57,TRUE,10.56,203.2668421,510.94,493.941,504.501,tbl,
158,10.56,377.45,16,5402.979,ABCDEE+宋体,10.56,0,char,7,10.56,0,信息披露事务负责人具体职务 ,349.73,TRUE,10.56,84.504,203.2668421,466.221,490.461,tbl,
159,10.56,377.45,16,5409.819,ABCDEE+宋体,10.56,0,char,7,10.56,0,董事长 ,349.73,TRUE,10.56,203.2668421,510.94,473.061,483.621,tbl,
160,10.56,391.61,17,5430.699,ABCDEE+宋体,10.56,0,char,7,10.56,0,联系地址 ,377.45,TRUE,10.56,84.504,203.2668421,452.181,462.741,tbl,
161,10.56,391.61,17,5430.699,ABCDEE+宋体,10.56,0,char,7,10.56,0,云南省红河哈尼族彝族自治州开远市灵泉东路84号 ,377.45,TRUE,5.28,203.2668421,510.94,452.181,462.741,tbl,
162,10.56,405.65,18,5444.859,ABCDEE+宋体,10.56,0,char,7,10.56,0,电话 ,391.61,TRUE,10.56,84.504,203.2668421,438.021,448.581,tbl,
163,5.28,405.65,18,5444.859,ABCDEE+宋体,10.56,0,char,7,10.56,0,0873-7171677 ,391.61,TRUE,5.28,203.2668421,510.94,438.021,448.581,tbl,
164,10.56,419.81,19,5459.019,ABCDEE+宋体,10.56,0,char,7,10.56,0,传真 ,405.65,TRUE,10.56,84.504,203.2668421,423.861,434.421,tbl,
165,5.28,419.81,19,5459.019,ABCDEE+宋体,10.56,0,char,7,10.56,0,0873-7171677 ,405.65,TRUE,5.28,203.2668421,510.94,423.861,434.421,tbl,
166,10.56,433.97,20,5473.059,ABCDEE+宋体,10.56,0,char,7,10.56,0,电子信箱 ,419.81,TRUE,10.56,84.504,203.2668421,409.821,420.381,tbl,
167,5.28,433.97,20,5473.059,ABCDEE+宋体,10.56,0,char,7,10.56,0,- ,419.81,TRUE,5.28,203.2668421,510.94,409.821,420.381,tbl,
168,10.56,465.099,21,5506.059,ABCDEE+宋体,10.56,0,char,7,10.56,0,三、 信息披露网址及置备地,454.539,TRUE,10.56,89.904,100.464,376.821,387.381,para,标题2
169,10.56,500.59,22,5526.119,ABCDEE+宋体,10.56,0,char,7,10.56,0,登载年度报告的交易场所网站网址 ,472.87,TRUE,10.56,84.504,203.2668421,343.081,367.321,tbl,
170,10.56,500.59,22,5526.119,ABCDEE+宋体,10.56,0,char,7,10.56,0,www.sse.com.cn和www.chinabond.com.cn ,472.87,TRUE,5.28,203.2668421,510.94,356.761,367.321,tbl,
171,10.56,514.75,23,5553.839,ABCDEE+宋体,10.56,0,char,7,10.56,0,年度报告备置地 ,500.59,TRUE,10.56,84.504,203.2668421,329.041,339.601,tbl,
172,10.56,514.75,23,5553.839,ABCDEE+宋体,10.56,0,char,7,10.56,0,云南省红河哈尼族彝族自治州开远市灵泉东路84号 ,500.59,TRUE,5.28,203.2668421,510.94,329.041,339.601,tbl,
173,4.563,792.186,24,5834.706,ABCDEE+Calibri,9,0,char,7,9,0,7,783.186,TRUE,4.563,295.37,299.933,49.734,58.734,para,页脚
174,9,52.869,0,5937.309,ABCDEE+宋体,9,0,char,8,9,0,开远市兴远开发投资集团有限公司公司债券年度报告（2020年）,43.869,TRUE,9,170.42,415.99,788.07,797.07,para,页眉
175,10.56,84.049,1,5966.929,ABCDEE+宋体,10.56,0,char,8,10.56,0,四、 报告期内控股股东、实际控制人变更及变化情况,73.489,TRUE,10.56,89.904,100.464,757.871,768.431,para,标题2
176,10.56,103.629,2,5986.509,ABCDEE+宋体,10.56,0,char,8,10.56,0,报告期末控股股东名称：开远市人民政府国有资产监督管理局,93.069,TRUE,10.56,89.904,100.464,737.14,747.7,para,正文
177,10.56,123.309,3,6006.189,ABCDEE+宋体,10.56,0,char,8,10.56,0,报告期末实际控制人名称：开远市人民政府,112.749,TRUE,10.56,89.904,100.464,717.46,728.02,para,正文
178,10.56,142.869,4,6025.749,ABCDEE+宋体,10.56,0,char,8,10.56,0,公司与控股股东、实际控制人之间的产权及控制关系的方框图（有实际控制人的披露至实,132.309,TRUE,10.56,89.904,100.464,699.051,709.611,para,正文
179,10.56,156.549,5,6039.429,ABCDEE+宋体,10.56,0,char,8,10.56,0,际控制人，无实际控制人的披露至最终自然人、法人或结构化主体）,145.989,TRUE,10.56,89.904,100.464,684.22,694.78,para,正文
180,10.56,312.699,6,6195.579,ABCDEE+宋体,10.56,0,char,8,10.56,0,（一） 报告期内控股股东、实际控制人的变更情况,302.139,TRUE,10.56,89.904,142.46,528.07,539.781,para,标题3
181,10.56,332.259,7,6215.139,ABCDEE+宋体,10.56,0,char,8,10.56,0,□适用 √不适用,321.699,TRUE,10.56,89.904,100.464,509.661,520.221,para,正文
182,10.56,391.179,8,6274.059,ABCDEE+宋体,10.56,0,char,8,10.56,0,（二） 报告期内控股股东、实际控制人具体信息的变化情况,380.619,TRUE,10.56,89.904,142.46,449.59,461.301,para,标题3
183,10.56,410.739,9,6293.619,ABCDEE+宋体,10.56,0,char,8,10.56,0,□适用 √不适用,400.179,TRUE,10.56,89.904,100.464,430.03,440.59,para,正文
184,10.56,464.499,10,6347.379,ABCDEE+宋体,10.56,0,char,8,10.56,0,五、 报告期内董事、监事、高级管理人员的变更情况,453.939,TRUE,10.56,89.904,100.464,377.421,387.981,para,标题2
185,10.56,484.199,11,6367.079,ABCDEE+宋体,10.56,0,char,8,10.56,0,□发生变更 √未发生变更,473.639,TRUE,10.56,89.904,100.464,357.721,368.281,para,正文
186,10.56,517.439,12,6400.319,ABCDEE+宋体,10.56,0,char,8,10.56,0,六、 中介机构情况,506.879,TRUE,10.56,89.904,100.464,324.481,335.041,para,标题2
187,10.56,536.999,13,6419.879,ABCDEE+宋体,10.56,0,char,8,10.56,0,（一） 出具审计报告的会计师事务所,526.439,TRUE,10.56,89.904,100.464,303.77,314.33,para,标题3
188,10.56,556.679,14,6439.559,ABCDEE+宋体,10.56,0,char,8,10.56,0,√适用 □不适用,546.119,TRUE,10.56,89.904,100.464,284.09,294.65,para,正文
189,10.56,572.59,15,6453.599,ABCDEE+宋体,10.56,0,char,8,10.56,0,名称 ,558.43,TRUE,10.56,84.504,274.37,271.201,281.761,tbl,
190,10.56,572.59,15,6453.599,ABCDEE+宋体,10.56,0,char,8,10.56,0,北京兴华会计师事务所（特殊普通合伙） ,558.43,TRUE,10.56,274.37,510.94,271.201,281.761,tbl,
191,10.56,586.63,16,6467.759,ABCDEE+宋体,10.56,0,char,8,10.56,0,办公地址 ,572.59,TRUE,10.56,84.504,274.37,257.041,267.601,tbl,
192,10.56,586.63,16,6467.759,ABCDEE+宋体,10.56,0,char,8,10.56,0,北京市西城区裕民路18号 ,572.59,TRUE,5.28,274.37,510.94,257.041,267.601,tbl,
193,10.56,600.79,17,6481.919,ABCDEE+宋体,10.56,0,char,8,10.56,0,签字会计师姓名 ,586.63,TRUE,10.56,84.504,274.37,242.881,253.441,tbl,
194,10.56,600.79,17,6481.919,ABCDEE+宋体,10.56,0,char,8,10.56,0,李旺林、毛国强 ,586.63,TRUE,10.56,274.37,510.94,242.881,253.441,tbl,
195,10.56,631.919,18,6514.799,ABCDEE+宋体,10.56,0,char,8,10.56,0,（二）受托管理人/债权代理人,621.359,TRUE,10.56,89.904,100.464,208.85,219.41,para,标题3
196,10.56,653.83,19,6534.959,ABCDEE+宋体,10.56,0,char,8,10.56,0,债券代码 ,639.67,TRUE,10.56,84.504,274.37,189.841,200.401,tbl,
197,5.28,653.83,19,6534.959,ABCDEE+宋体,10.56,0,char,8,10.56,0,"2080237.IB(银行间债券),152556.SH(上海) ",639.67,TRUE,5.28,274.37,510.94,189.841,200.401,tbl,
198,10.56,668.02,20,6549.029,ABCDEE+宋体,10.56,0,char,8,10.56,0,债券简称 ,653.83,TRUE,10.56,84.504,274.37,175.771,186.331,tbl,
199,10.56,668.02,20,6549.029,ABCDEE+宋体,10.56,0,char,8,10.56,0,20开远债01 ,653.83,TRUE,5.28,274.37,510.94,175.771,186.331,tbl,
200,10.56,682.06,21,6563.189,ABCDEE+宋体,10.56,0,char,8,10.56,0,名称 ,668.02,TRUE,10.56,84.504,274.37,161.611,172.171,tbl,
201,10.56,682.06,21,6563.189,ABCDEE+宋体,10.56,0,char,8,10.56,0,开远市农村信用合作联社 ,668.02,TRUE,10.56,274.37,510.94,161.611,172.171,tbl,
202,10.56,696.22,22,6577.349,ABCDEE+宋体,10.56,0,char,8,10.56,0,办公地址 ,682.06,TRUE,10.56,84.504,274.37,147.451,158.011,tbl,
203,10.56,696.22,22,6577.349,ABCDEE+宋体,10.56,0,char,8,10.56,0,云南省红河州开远市景山路169号 ,682.06,TRUE,5.28,274.37,510.94,147.451,158.011,tbl,
204,10.56,710.38,23,6591.389,ABCDEE+宋体,10.56,0,char,8,10.56,0,联系人 ,696.22,TRUE,10.56,84.504,274.37,133.411,143.971,tbl,
205,10.56,710.38,23,6591.389,ABCDEE+宋体,10.56,0,char,8,10.56,0,夏自劭 ,696.22,TRUE,10.56,274.37,510.94,133.411,143.971,tbl,
206,10.56,724.42,24,6605.549,ABCDEE+宋体,10.56,0,char,8,10.56,0,联系电话 ,710.38,TRUE,10.56,84.504,274.37,119.251,129.811,tbl,
207,5.28,724.42,24,6605.549,ABCDEE+宋体,10.56,0,char,8,10.56,0,0873-7231838 ,710.38,TRUE,5.28,274.37,510.94,119.251,129.811,tbl,
208,10.56,751.896,25,6632.905,ABCDEE+宋体,10.56,0,char,8,10.56,0,债券代码 ,737.74,TRUE,10.56,84.504,274.37,91.895,102.455,tbl,
209,5.28,751.896,25,6632.905,ABCDEE+宋体,10.56,0,char,8,10.56,0,"2180045.IB(银行间债券),152750.SH(上海) ",737.74,TRUE,5.28,274.37,510.94,91.895,102.455,tbl,
210,10.56,766.056,26,6647.065,ABCDEE+宋体,10.56,0,char,8,10.56,0,债券简称 ,751.896,TRUE,10.56,84.504,274.37,77.735,88.295,tbl,
211,10.56,766.056,26,6647.065,ABCDEE+宋体,10.56,0,char,8,10.56,0,21开远债 ,751.896,TRUE,5.28,274.37,510.94,77.735,88.295,tbl,
212,4.563,792.186,27,6676.626,ABCDEE+Calibri,9,0,char,8,9,0,8,783.186,TRUE,4.563,295.37,299.933,49.734,58.734,para,页脚
213,9,52.869,0,6779.229,ABCDEE+宋体,9,0,char,9,9,0,开远市兴远开发投资集团有限公司公司债券年度报告（2020年）,43.869,TRUE,9,170.42,415.99,788.07,797.07,para,页眉
214,10.56,86.4,1,6809.329,ABCDEE+宋体,10.56,0,char,9,10.56,0,名称 ,72.24,TRUE,10.56,84.504,273.794,757.391,767.951,tbl,
215,10.56,86.4,1,6809.329,ABCDEE+宋体,10.56,0,char,9,10.56,0,开远市农村信用合作联社 ,72.24,TRUE,10.56,273.794,510.94,757.391,767.951,tbl,
216,10.56,100.46,2,6823.509,ABCDEE+宋体,10.56,0,char,9,10.56,0,办公地址 ,86.4,TRUE,10.56,84.504,273.794,743.211,753.771,tbl,
217,10.56,100.46,2,6823.509,ABCDEE+宋体,10.56,0,char,9,10.56,0,云南省红河州开远市景山路169号 ,86.4,TRUE,5.28,273.794,510.94,743.211,753.771,tbl,
218,10.56,114.62,3,6837.549,ABCDEE+宋体,10.56,0,char,9,10.56,0,联系人 ,100.46,TRUE,10.56,84.504,273.794,729.171,739.731,tbl,
219,10.56,114.62,3,6837.549,ABCDEE+宋体,10.56,0,char,9,10.56,0,夏自劭 ,100.46,TRUE,10.56,273.794,510.94,729.171,739.731,tbl,
220,10.56,128.78,4,6851.709,ABCDEE+宋体,10.56,0,char,9,10.56,0,联系电话 ,114.62,TRUE,10.56,84.504,273.794,715.011,725.571,tbl,
221,5.28,128.78,4,6851.709,ABCDEE+宋体,10.56,0,char,9,10.56,0,0873-7231838 ,114.62,TRUE,5.28,273.794,510.94,715.011,725.571,tbl,
222,10.56,172.629,5,6897.429,ABCDEE+宋体,10.56,0,char,9,10.56,0,（三）资信评级机构,162.069,TRUE,10.56,89.904,100.464,668.14,678.7,para,标题3
223,10.56,194.54,6,6917.589,ABCDEE+宋体,10.56,0,char,9,10.56,0,债券代码 ,180.5,TRUE,10.56,84.504,273.794,649.131,659.691,tbl,
224,5.28,194.54,6,6917.589,ABCDEE+宋体,10.56,0,char,9,10.56,0,"2080237.IB(银行间债券),152556.SH(上海) ",180.5,TRUE,5.28,273.794,510.94,649.131,659.691,tbl,
225,10.56,208.7,7,6931.749,ABCDEE+宋体,10.56,0,char,9,10.56,0,债券简称 ,194.54,TRUE,10.56,84.504,273.794,634.971,645.531,tbl,
226,10.56,208.7,7,6931.749,ABCDEE+宋体,10.56,0,char,9,10.56,0,20开远债01 ,194.54,TRUE,5.28,273.794,510.94,634.971,645.531,tbl,
227,10.56,222.86,8,6945.789,ABCDEE+宋体,10.56,0,char,9,10.56,0,名称 ,208.7,TRUE,10.56,84.504,273.794,620.931,631.491,tbl,
228,10.56,222.86,8,6945.789,ABCDEE+宋体,10.56,0,char,9,10.56,0,中证鹏元资信评估股份有限公司 ,208.7,TRUE,10.56,273.794,510.94,620.931,631.491,tbl,
229,10.56,250.58,9,6959.949,ABCDEE+宋体,10.56,0,char,9,10.56,0,办公地址 ,222.86,TRUE,10.56,84.504,273.794,606.771,617.331,tbl,
230,10.56,250.58,9,6959.949,ABCDEE+宋体,10.56,0,char,9,10.56,0,深圳市福田区深南大道7008号阳光高尔夫大厦3楼 ,222.86,TRUE,5.28,273.794,510.94,593.211,617.331,tbl,
231,10.56,278.06,10,7000.989,ABCDEE+宋体,10.56,0,char,9,10.56,0,债券代码 ,263.9,TRUE,10.56,84.504,273.794,565.731,576.291,tbl,
232,5.28,278.06,10,7000.989,ABCDEE+宋体,10.56,0,char,9,10.56,0,"2180045.IB(银行间债券),152750.SH(上海) ",263.9,TRUE,5.28,273.794,510.94,565.731,576.291,tbl,
233,10.56,292.13,11,7015.179,ABCDEE+宋体,10.56,0,char,9,10.56,0,债券简称 ,278.06,TRUE,10.56,84.504,273.794,551.541,562.101,tbl,
234,10.56,292.13,11,7015.179,ABCDEE+宋体,10.56,0,char,9,10.56,0,21开远债 ,278.06,TRUE,5.28,273.794,510.94,551.541,562.101,tbl,
235,10.56,306.29,12,7029.219,ABCDEE+宋体,10.56,0,char,9,10.56,0,名称 ,292.13,TRUE,10.56,84.504,273.794,537.501,548.061,tbl,
236,10.56,306.29,12,7029.219,ABCDEE+宋体,10.56,0,char,9,10.56,0,中证鹏元资信评估股份有限公司 ,292.13,TRUE,10.56,273.794,510.94,537.501,548.061,tbl,
237,10.56,334.01,13,7043.379,ABCDEE+宋体,10.56,0,char,9,10.56,0,办公地址 ,306.29,TRUE,10.56,84.504,273.794,523.341,533.901,tbl,
238,10.56,334.01,13,7043.379,ABCDEE+宋体,10.56,0,char,9,10.56,0,深圳市福田区深南大道7008号阳光高尔夫大厦3楼 ,306.29,TRUE,5.28,273.794,510.94,509.781,533.901,tbl,
239,10.56,377.979,14,7102.779,ABCDEE+宋体,10.56,0,char,9,10.56,0,（四）报告期内中介机构变更情况,367.419,TRUE,10.56,89.904,100.464,462.79,473.35,para,标题3
240,10.56,397.539,15,7122.339,ABCDEE+宋体,10.56,0,char,9,10.56,0,√适用 □不适用,386.979,TRUE,10.56,89.904,100.464,443.23,453.79,para,正文
241,10.56,446.69,16,7156.059,ABCDEE+宋体,10.56,0,char,9,10.56,0,债项代码 ,405.41,TRUE,10.56,84.504,142.1,410.661,421.221,tbl,
242,10.56,446.69,16,7149.339,ABCDEE+宋体,10.56,0,char,9,10.56,0,中介机构类型 ,405.41,TRUE,10.56,142.1,202.01,403.821,427.941,tbl,
243,10.56,446.69,16,7149.339,ABCDEE+宋体,10.56,0,char,9,10.56,0,原中介机构名称 ,405.41,TRUE,10.56,202.01,273.794,403.821,427.941,tbl,
244,10.56,446.69,16,7142.499,ABCDEE+宋体,10.56,0,char,9,10.56,0,变更后中介机构名称 ,405.41,TRUE,10.56,273.794,331.01,396.981,434.781,tbl,
245,10.56,446.69,16,7156.059,ABCDEE+宋体,10.56,0,char,9,10.56,0,变更时间 ,405.41,TRUE,10.56,331.01,387.67,410.661,421.221,tbl,
246,10.56,446.69,16,7156.059,ABCDEE+宋体,10.56,0,char,9,10.56,0,变更原因 ,405.41,TRUE,10.56,387.67,444.31,410.661,421.221,tbl,
247,10.56,446.69,16,7142.499,ABCDEE+宋体,10.56,0,char,9,10.56,0,履行的程序、对投资者利益的影响 ,405.41,TRUE,10.56,444.31,510.94,396.981,434.781,tbl,
248,10.56,746.856,17,7292.759,ABCDEE+宋体,10.56,0,char,9,10.56,0,"2080237.IB(银行间债券),152556.SH(上海) ",446.69,TRUE,5.28,84.504,142.1,205.801,284.521,tbl,
249,10.56,746.856,17,7319.999,ABCDEE+宋体,10.56,0,char,9,10.56,0,会计师事务所 ,446.69,TRUE,10.56,142.1,202.01,233.041,257.281,tbl,
250,10.56,746.856,17,7306.439,ABCDEE+宋体,10.56,0,char,9,10.56,0,中兴财光华会计师事务所（特殊普通合伙） ,446.69,TRUE,10.56,202.01,273.794,219.481,270.841,tbl,
251,10.56,746.856,17,7299.599,ABCDEE+宋体,10.56,0,char,9,10.56,0,北京兴华会计师事务所（特殊普通合伙） ,446.69,TRUE,10.56,273.794,331.01,212.641,277.681,tbl,
252,10.56,746.856,17,7319.999,ABCDEE+宋体,10.56,0,char,9,10.56,0,2021年3月30日,446.69,TRUE,5.28,331.01,387.67,233.041,257.281,tbl,
253,10.56,746.856,17,7183.779,ABCDEE+Calibri,10.56,0,char,9,10.56,0,考虑到公司业务发展和未来审计工作开的需要，2021年更换机构聘任具备证券、期货相关资格北京兴华会师事所（特殊普通合 伙）为提供服目前变更已生效。 ,446.69,TRUE,5.354,387.67,444.31,96.935,393.501,tbl,
254,10.56,746.856,17,7204.319,ABCDEE+宋体,10.56,0,char,9,10.56,0,"此次变更已通过公司董事会审议,此次变更符合《公 司法》及《公司章程》的相关规定。根据《债券持有人会议规则》 ，此次变更无需取得债议同意。此次变更对投资者利益不构成实质影响。 ",446.69,TRUE,5.28,444.31,510.94,117.331,372.961,tbl,
255,5.28,761.016,18,7483.945,ABCDEE+宋体,10.56,0,char,9,10.56,0,2180045,746.856,TRUE,5.28,84.504,142.1,82.775,93.335,tbl,
