,adv,bottom,cod,cont_num,doctop,fontname,height,non_stroking_color,object_type,page_number,size,stroking_color,text,top,type,upright,width,x0,x1,y0,y1
159,1.000,277.920,6,,4475.830,HIMFLA+FangSong,10.500,0,char,6,10.500,0,法定代表人 ,264.300,tbl,True,10.500,42.705,242.355,565.670,576.170
160,1.000,285.240,6,,4475.830,HIMFLA+FangSong,10.500,0,char,6,10.500,0,胡国斌 ,256.980,tbl,True,10.500,242.355,552.720,565.670,576.170
161,1.000,306.180,7,,4504.090,HIMFLA+FangSong,10.500,0,char,6,10.500,0,注册资本（万元） ,292.560,tbl,True,10.500,42.705,242.355,537.410,547.910
162,0.500,313.500,7,,4504.888,HIMIKE+TimesNewRomanPSMT,10.500,0,char,6,10.500,0,"1,462,000 ",285.240,tbl,True,5.250,242.355,552.720,536.612,547.112
163,1.000,334.440,8,,4532.350,HIMFLA+FangSong,10.500,0,char,6,10.500,0,实缴资本（万元） ,320.820,tbl,True,10.500,42.705,242.355,509.150,519.650
164,0.500,341.760,8,,4533.148,HIMIKE+TimesNewRomanPSMT,10.500,0,char,6,10.500,0,"1,462,000 ",313.500,tbl,True,5.250,242.355,552.720,508.352,518.852
165,1.000,362.700,9,,4560.610,HIMFLA+FangSong,10.500,0,char,6,10.500,0,注册地址 ,349.080,tbl,True,10.500,42.705,242.355,480.890,491.390
166,1.000,369.975,9,,4560.610,HIMFLA+FangSong,10.500,0,char,6,10.500,0,深圳市福田区深南大道4009号投资大厦16楼C1 ,341.760,tbl,True,5.250,242.355,552.720,480.890,491.390
167,1.000,390.900,10,,4588.810,HIMFLA+FangSong,10.500,0,char,6,10.500,0,办公地址 ,377.280,tbl,True,10.500,42.705,242.355,452.690,463.190
168,1.000,398.220,10,,4588.810,HIMFLA+FangSong,10.500,0,char,6,10.500,0,深圳市福田区深南大道4009号投资大厦16楼C1 ,369.975,tbl,True,5.250,242.355,552.720,452.690,463.190
169,1.000,419.160,11,,4617.070,HIMFLA+FangSong,10.500,0,char,6,10.500,0,邮政编码 ,405.540,tbl,True,10.500,42.705,242.355,424.430,434.930
170,0.500,426.480,11,,4617.070,HIMFLA+FangSong,10.500,0,char,6,10.500,0,518048 ,398.220,tbl,True,5.250,242.355,552.720,424.430,434.930
171,1.000,447.420,12,,4645.330,HIMFLA+FangSong,10.500,0,char,6,10.500,0,公司网址（如有） ,433.800,tbl,True,10.500,42.705,242.355,396.170,406.670
172,0.500,454.740,12,,4645.330,HIMFLA+FangSong,10.500,0,char,6,10.500,0,http://www.szcapital.com.cn/ ,426.480,tbl,True,5.250,242.355,552.720,396.170,406.670
173,1.000,475.680,13,,4673.590,HIMFLA+FangSong,10.500,0,char,6,10.500,0,电子信箱 ,462.060,tbl,True,10.500,42.705,242.355,367.910,378.410
174,0.500,482.976,13,,4673.590,HIMFLA+FangSong,10.500,0,char,6,10.500,0,szcapital@szcapital.com.cn ,454.740,tbl,True,5.250,242.355,552.720,367.910,378.410
175,1.000,507.240,14,2,4705.240,HIMIJC+SimHei,12.000,0,char,6,12.000,0,二、信息披露事务负责人基本信息,495.240,para,True,12.000,42.540,54.540,334.760,346.760
176,1.000,562.200,15,,4760.110,HIMFLA+FangSong,10.500,0,char,6,10.500,0,姓名 ,548.580,tbl,True,10.500,42.705,242.355,281.390,291.890
177,1.000,569.475,15,,4760.110,HIMFLA+FangSong,10.500,0,char,6,10.500,0,杨剑平 ,541.300,tbl,True,10.500,242.355,552.720,281.390,291.890
178,1.000,590.400,16,,4788.310,HIMFLA+FangSong,10.500,0,char,6,10.500,0,职位 ,576.780,tbl,True,10.500,42.705,242.355,253.190,263.690
179,1.000,597.720,16,,4788.310,HIMFLA+FangSong,10.500,0,char,6,10.500,0,财务总监 ,569.475,tbl,True,10.500,242.355,552.720,253.190,263.690
180,1.000,618.660,17,,4816.570,HIMFLA+FangSong,10.500,0,char,6,10.500,0,联系地址 ,605.040,tbl,True,10.500,42.705,242.355,224.930,235.430
181,1.000,625.980,17,,4816.570,HIMFLA+FangSong,10.500,0,char,6,10.500,0,深圳市福田区深南大道4009号投资大厦16楼C1 ,597.720,tbl,True,5.250,242.355,552.720,224.930,235.430
182,1.000,646.920,18,,4844.830,HIMFLA+FangSong,10.500,0,char,6,10.500,0,电话 ,633.300,tbl,True,10.500,42.705,242.355,196.670,207.170
183,0.500,654.240,18,,4844.830,HIMFLA+FangSong,10.500,0,char,6,10.500,0,0755-83883540 ,625.980,tbl,True,5.250,242.355,552.720,196.670,207.170
184,1.000,675.180,19,,4873.090,HIMFLA+FangSong,10.500,0,char,6,10.500,0,传真 ,661.560,tbl,True,10.500,42.705,242.355,168.410,178.910
185,0.500,682.500,19,,4873.090,HIMFLA+FangSong,10.500,0,char,6,10.500,0,0755-83883593 ,654.240,tbl,True,5.250,242.355,552.720,168.410,178.910
186,1.000,703.440,20,,4901.350,HIMFLA+FangSong,10.500,0,char,6,10.500,0,电子信箱 ,689.820,tbl,True,10.500,42.705,242.355,140.150,150.650
187,0.500,710.736,20,,4901.350,HIMFLA+FangSong,10.500,0,char,6,10.500,0,yjp@szcapital.com.cn ,682.500,tbl,True,5.250,242.355,552.720,140.150,150.650
188,,151.320,21,,,,,,,,,,,144.040,tbl,,,42.705,242.355,,
189,,172.260,21,,,,,,,,,,,164.940,tbl,,,42.705,242.355,,
190,,179.580,21,,,,,,,,,,,172.260,tbl,,,42.705,242.355,,
191,,200.475,21,,,,,,,,,,,193.200,tbl,,,42.705,242.355,,
192,,207.780,21,,,,,,,,,,,200.475,tbl,,,42.705,242.355,,
193,,228.720,21,,,,,,,,,,,221.400,tbl,,,42.705,242.355,,
194,,236.040,21,,,,,,,,,,,228.720,tbl,,,42.705,242.355,,
195,,256.980,21,,,,,,,,,,,249.660,tbl,,,42.705,242.355,,
196,,264.300,21,,,,,,,,,,,256.980,tbl,,,42.705,242.355,,
197,,285.240,21,,,,,,,,,,,277.920,tbl,,,42.705,242.355,,
198,,292.560,21,,,,,,,,,,,285.240,tbl,,,42.705,242.355,,
199,,313.500,21,,,,,,,,,,,306.180,tbl,,,42.705,242.355,,
200,,320.820,21,,,,,,,,,,,313.500,tbl,,,42.705,242.355,,
201,,341.760,21,,,,,,,,,,,334.440,tbl,,,42.705,242.355,,
202,,349.080,21,,,,,,,,,,,341.760,tbl,,,42.705,242.355,,
203,,369.975,21,,,,,,,,,,,362.700,tbl,,,42.705,242.355,,
204,,377.280,21,,,,,,,,,,,369.975,tbl,,,42.705,242.355,,
205,,398.220,21,,,,,,,,,,,390.900,tbl,,,42.705,242.355,,
206,,405.540,21,,,,,,,,,,,398.220,tbl,,,42.705,242.355,,
207,,426.480,21,,,,,,,,,,,419.160,tbl,,,42.705,242.355,,
208,,433.800,21,,,,,,,,,,,426.480,tbl,,,42.705,242.355,,
209,,454.740,21,,,,,,,,,,,447.420,tbl,,,42.705,242.355,,
210,,462.060,21,,,,,,,,,,,454.740,tbl,,,42.705,242.355,,
211,,482.976,21,,,,,,,,,,,475.680,tbl,,,42.705,242.355,,
212,,548.580,21,,,,,,,,,,,541.300,tbl,,,42.705,242.355,,
213,,569.475,21,,,,,,,,,,,562.200,tbl,,,42.705,242.355,,
214,,576.780,21,,,,,,,,,,,569.475,tbl,,,42.705,242.355,,
215,,597.720,21,,,,,,,,,,,590.400,tbl,,,42.705,242.355,,
216,,605.040,21,,,,,,,,,,,597.720,tbl,,,42.705,242.355,,
217,,625.980,21,,,,,,,,,,,618.660,tbl,,,42.705,242.355,,
218,,633.300,21,,,,,,,,,,,625.980,tbl,,,42.705,242.355,,
219,,654.240,21,,,,,,,,,,,646.920,tbl,,,42.705,242.355,,
220,,661.560,21,,,,,,,,,,,654.240,tbl,,,42.705,242.355,,
221,,682.500,21,,,,,,,,,,,675.180,tbl,,,42.705,242.355,,
222,,689.820,21,,,,,,,,,,,682.500,tbl,,,42.705,242.355,,
223,,710.736,21,,,,,,,,,,,703.440,tbl,,,42.705,242.355,,
224,1.000,81.960,0,2,5121.960,HIMIJC+SimHei,12.000,0,char,7,12.000,,三、报告期内控股股东、实际控制人的变更情况,69.960,para,True,12.000,42.540,54.540,760.040,772.040
225,1.000,109.770,1,3,5151.270,HIMFLA+FangSong,10.500,0,char,7,10.500,0,（一） 报告期末控股股东、实际控制人,99.270,para,True,10.500,42.540,53.040,732.230,742.730
226,1.000,137.730,2,0,5179.230,HIMFLA+FangSong,10.500,0,char,7,10.500,0,报告期末控股股东姓名/名称：深圳市人民政府国有资产监督管理委员会,127.230,para,True,10.500,63.540,74.040,704.270,714.770
227,1.000,165.750,3,0,5207.250,HIMFLA+FangSong,10.500,0,char,7,10.500,0,报告期末实际控制人姓名/名称：深圳市人民政府国有资产监督管理委员会,155.250,para,True,10.500,63.540,74.040,676.250,686.750
228,1.000,193.771,4,3,5235.271,HIMFLA+FangSong,10.500,0,char,7,10.500,0,（二） 控股股东、实际控制人的变更情况,183.271,para,True,10.500,42.540,53.040,648.229,658.729
229,0.500,221.731,5,4,5263.231,HIMFLA+FangSong,10.500,0,char,7,10.500,0,1．控股股东变更情况,211.231,para,True,5.250,42.540,47.790,620.269,630.769
230,1.000,249.752,6,0,5291.252,HIMFLA+FangSong,10.500,0,char,7,10.500,0,报告期内，本公司控股股东未发生变更。,239.252,para,True,10.500,63.540,74.040,592.248,602.748
231,0.500,291.991,7,4,5333.491,HIMFLA+FangSong,10.500,0,char,7,10.500,0,2．实际控制人变更情况,281.491,para,True,5.250,42.540,47.790,550.009,560.509
232,1.000,319.951,8,0,5361.451,HIMFLA+FangSong,10.500,0,char,7,10.500,0,报告期内，本公司实际控制人未发生变更。,309.451,para,True,10.500,63.540,74.040,522.049,532.549
233,1.000,348.180,9,2,5388.180,HIMIJC+SimHei,12.000,0,char,7,12.000,0,四、报告期内董事、监事、高级管理人员或履行同等职责人员的变更情况,336.180,para,True,12.000,42.540,54.540,493.820,505.820
234,1.000,390.210,10,0,5431.710,HIMFLA+FangSong,10.500,0,char,7,10.500,0,报告期内，本公司董事、监事、高级管理人员或履行同等职责人员发生如下变更：,379.710,para,True,10.500,63.540,74.040,451.790,462.290
235,1.000,445.380,11,,5485.290,HIMFLA+FangSong,10.500,0,char,7,10.500,0,变更时间 ,431.760,tbl,True,10.500,42.6225,170.100,398.210,408.710
236,1.000,445.380,11,,5485.290,HIMFLA+FangSong,10.500,0,char,7,10.500,0,人员姓名 ,431.760,tbl,True,10.500,170.100,297.660,398.210,408.710
237,1.000,445.380,11,,5485.290,HIMFLA+FangSong,10.500,0,char,7,10.500,0,就任/离任 ,431.760,tbl,True,10.500,297.660,425.1533333333333333333333333,398.210,408.710
238,1.000,452.620,11,,5485.290,HIMFLA+FangSong,10.500,0,char,7,10.500,0,职务 ,424.520,tbl,True,10.500,425.1533333333333333333333333,552.7114285714285714285714286,398.210,408.710
239,1.000,480.960,12,,5513.550,HIMFLA+FangSong,10.500,0,char,7,10.500,0,2021年02月01日 ,452.620,tbl,True,5.250,42.6225,170.100,369.950,380.450
240,1.000,480.960,12,,5513.550,HIMFLA+FangSong,10.500,0,char,7,10.500,0,朱志强 ,452.620,tbl,True,10.500,170.100,297.660,369.950,380.450
241,1.000,480.960,12,,5513.550,HIMFLA+FangSong,10.500,0,char,7,10.500,0,就任 ,452.620,tbl,True,10.500,297.660,425.1533333333333333333333333,369.950,380.450
242,1.000,480.960,12,,5513.550,HIMFLA+FangSong,10.500,0,char,7,10.500,0,董事、总经理、党委副书记 ,452.620,tbl,True,10.500,425.1533333333333333333333333,552.7114285714285714285714286,369.950,380.450
243,1.000,509.220,13,,5541.810,HIMFLA+FangSong,10.500,0,char,7,10.500,0,2021年06月15日 ,480.960,tbl,True,5.250,42.6225,170.100,341.690,352.190
244,1.000,509.220,13,,5541.810,HIMFLA+FangSong,10.500,0,char,7,10.500,0,杨剑平 ,480.960,tbl,True,10.500,170.100,297.660,341.690,352.190
245,1.000,509.220,13,,5541.810,HIMFLA+FangSong,10.500,0,char,7,10.500,0,就任 ,480.960,tbl,True,10.500,297.660,425.1533333333333333333333333,341.690,352.190
246,1.000,509.220,13,,5541.810,HIMFLA+FangSong,10.500,0,char,7,10.500,0,董事、财务总监 ,480.960,tbl,True,10.500,425.1533333333333333333333333,552.7114285714285714285714286,341.690,352.190
247,1.000,533.190,14,0,5574.690,HIMFLA+FangSong,10.500,0,char,7,10.500,0,新就任人员情况,522.690,para,True,10.500,42.540,53.040,308.810,319.310
248,0.892,561.945,15,,5603.445,HIMJEB+Wingdings2,10.500,0,char,7,10.500,0,适用 □不适用,551.445,check,True,9.366,42.540,51.906,280.055,290.555
249,0.500,605.520,16,0,5645.520,HIMFLA+FangSong,12.000,0,char,7,12.000,0,2021年2月1日，本公司收到深圳市国资委文件《深圳市国资委关于朱志强任职的通知》,593.520,para,True,6.000,71.040,158.040,236.480,248.480
250,1.000,633.540,17,0,5673.540,HIMFLA+FangSong,12.000,0,char,7,12.000,0,和《深圳市国资委党委关于朱志强同志任职的通知》：朱志强任深圳市资本运营集团有限公司董,621.540,para,True,12.000,42.540,54.540,208.460,220.460
251,1.000,661.500,18,0,5701.500,HIMFLA+FangSong,12.000,0,char,7,12.000,0,事、党委副书记职务。根据公司第一届第二十四次董事会决议，聘任朱志强任深圳市资本运营集,649.500,para,True,12.000,42.540,54.540,180.500,192.500
252,1.000,689.520,19,0,5729.520,HIMFLA+FangSong,12.000,0,char,7,12.000,0,团有限公司总经理。,677.520,para,True,12.000,42.540,54.540,152.480,164.480
253,0.500,731.520,20,0,5771.520,HIMFLA+FangSong,12.000,0,char,7,12.000,0,2021年6月15日，本公司收到深圳市国资委文件《深圳市国资委关于杨剑平任职的通,719.520,para,True,6.000,71.040,164.040,110.480,122.480
254,1.000,759.540,21,0,5799.540,HIMFLA+FangSong,12.000,0,char,7,12.000,0,知》：杨剑平任深圳市资本运营集团有限公司董事、财务总监。,747.540,para,True,12.000,42.540,54.540,82.460,94.460
255,,431.760,22,,,,,,,,,,,424.520,tbl,,,42.6225,170.100,,
256,,452.620,22,,,,,,,,,,,445.380,tbl,,,42.6225,170.100,,
257,,431.760,22,,,,,,,,,,,424.520,tbl,,,170.100,297.660,,
258,,452.620,22,,,,,,,,,,,445.380,tbl,,,170.100,297.660,,
259,,431.760,22,,,,,,,,,,,424.520,tbl,,,297.660,425.1533333333333333333333333,,
260,,452.620,22,,,,,,,,,,,445.380,tbl,,,297.660,425.1533333333333333333333333,,
261,1.000,81.960,0,2,5963.960,HIMIJC+SimHei,12.000,0,char,8,12.000,,五、公司独立性情况,69.960,para,True,12.000,42.540,54.540,760.040,772.040
262,1.000,126.060,1,0,6008.060,HIMFLA+FangSong,12.000,0,char,8,12.000,,公司业务独立于股东及其他关联方，公司资产独立、完整，人员、机构、财务独立，公司具有面,114.060,para,True,12.000,42.540,54.540,715.940,727.940
263,1.000,154.080,2,0,6036.080,HIMFLA+FangSong,12.000,0,char,8,12.000,,向市场自主经营的能力。,142.080,para,True,12.000,42.540,54.540,687.920,699.920
264,1.000,193.980,3,2,6075.980,HIMIJC+SimHei,12.000,0,char,8,12.000,,六、公司合规性情况,181.980,para,True,12.000,42.540,54.540,648.020,660.020
265,1.000,221.730,4,0,6105.230,HIMFLA+FangSong,10.500,0,char,8,10.500,,报告期内，本公司不存在违反法律法规、公司章程、信息披露事务管理制度等规定的情况以及债券募集说,211.230,para,True,10.500,63.540,74.040,620.270,630.770
266,1.000,249.750,5,0,6133.250,HIMFLA+FangSong,10.500,0,char,8,10.500,,明书约定或承诺的情况。,239.250,para,True,10.500,42.540,53.040,592.250,602.750
267,1.000,277.980,6,2,6159.980,HIMIJC+SimHei,12.000,0,char,8,12.000,,七、公司业务及经营情况,265.980,para,True,12.000,42.540,54.540,564.020,576.020
268,1.000,305.730,7,3,6189.230,HIMFLA+FangSong,10.500,0,char,8,10.500,0,（一） 公司业务情况,295.230,para,True,10.500,42.540,53.040,536.270,546.770
269,1.000,350.040,8,0,6232.040,HIMFLA+FangSong,12.000,0,char,8,12.000,0,公司的经营范围为：投资兴办各类实业（具体项目另行申报），投资业务；投资管理；资,338.040,para,True,12.000,69.420,81.420,491.960,503.960
270,1.000,378.060,9,0,6260.060,HIMFLA+FangSong,12.000,0,char,8,12.000,0,产管理。,366.060,para,True,12.000,42.540,54.540,463.940,475.940
271,1.000,420.060,10,0,6302.060,HIMFLA+FangSong,12.000,0,char,8,12.000,0,公司主要业务有城市建筑规划设计咨询业务、金融证券业务、基金投资业务、股权投资业,408.060,para,True,12.000,69.420,81.420,421.940,433.940
