,adv,bottom,cod,doctop,fontname,height,non_stroking_color,object_type,page_number,size,stroking_color,text,top,upright,width,x0,x1,y0,y1,type,
124,14.04,360.35,11,5397.51,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,7,14.04,0,市政府：指重庆市人民政府。,346.31,TRUE,14.04,117.98,132.02,480.637,494.677,para,其它
125,14.04,387.47,12,5424.63,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,7,14.04,0,两江新区管委会：指重庆两江新区管理委员会。,373.43,TRUE,14.04,116.78,130.82,453.517,467.557,para,其它
126,14.04,414.71,13,5451.87,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,7,14.04,0,水土公司：指重庆两江新区水土高新技术产业园建设投资有限公司。,400.67,TRUE,14.04,116.78,130.82,426.277,440.317,para,其它
127,14.04,441.97,14,5479.13,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,7,14.04,0,龙兴公司：指重庆两江新区龙兴工业园建设投资有限公司。,427.93,TRUE,14.04,116.78,130.82,399.017,413.057,para,其它
128,14.04,469.21,15,5506.37,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,7,14.04,0,鱼复公司：指重庆两江新区鱼复工业园建设投资有限公司。,455.17,TRUE,14.04,117.98,132.02,371.777,385.817,para,其它
129,14.04,496.45,16,5533.61,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,7,14.04,0,公司章程：指《重庆两江新区开发投资集团有限公司章程》。,482.41,TRUE,14.04,117.98,132.02,344.537,358.577,para,其它
130,14.04,523.69,17,5560.85,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,7,14.04,0,法定节假日或休息日：指中华人民共和国的法定及政府指定节假,509.65,TRUE,14.04,117.98,132.02,318.35,332.39,para,其它
131,14.04,550.93,18,5588.09,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,7,14.04,0,日或休息日（不包括香港特别行政区、澳门特别行政区和台湾省的法,536.89,TRUE,14.04,89.904,103.944,291.11,305.15,para,其它
132,14.04,578.17,19,5615.33,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,7,14.04,0,定节假日或休息日）。,564.13,TRUE,14.04,89.904,103.944,262.817,276.857,para,其它
133,14.04,605.44,20,5642.6,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,7,14.04,0,工作日：指北京市的商业银行的对公营业日（不包括法定节假日,591.4,TRUE,14.04,117.98,132.02,236.6,250.64,para,其它
134,14.04,632.68,21,5669.84,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,7,14.04,0,或休息日）。,618.64,TRUE,14.04,89.904,103.944,208.307,222.347,para,其它
135,14.04,659.92,22,5697.08,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,7,14.04,0,元：指人民币元。,645.88,TRUE,14.04,117.98,132.02,181.067,195.107,para,其它
136,14.04,687.16,23,5724.32,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,7,14.04,0,本期债券募集说明书中，部分合计数与各加总数直接相加之和在,673.12,TRUE,14.04,117.86,131.9,154.88,168.92,para,其它
137,14.04,714.4,24,5751.56,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,7,14.04,0,尾数上可能略有差异，这些差异是由于四舍五入造成的。,700.36,TRUE,14.04,89.904,103.944,126.587,140.627,para,其它
138,4.5,789.024,25,5831.224,Times New Roman,9,0,char,7,9,0,6,780.024,TRUE,4.5,295.49,299.99,53.016,62.016,para,页脚
139,5.28,49.009,0,5931.689,,10.56,0,char,8,10.56,0,2016年重庆两江新区开发投资集团有限公司公司债券募集说明书,38.449,TRUE,5.28,208.97,243.17,792.239,802.799,para,页眉
140,14.04,87.9,1,5967.1,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,8,14.04,0,第一条 债券发行依据,73.86,TRUE,14.04,230.93,294.17,753.087,767.127,para,其它
141,7.02,124.16,2,6003.36,,14.04,0,char,8,14.04,0,公司于2015年1月30日召开董事会并于2015年2月2日出具,110.12,TRUE,7.02,117.86,477.58,716.827,731.92,para,其它
142,7.02,151.4,3,6030.6,,14.04,0,char,8,14.04,0,董事会决议，同意发行规模不超过28亿元的公司债券。2015年6月,137.36,TRUE,7.02,89.904,505.78,689.587,704.68,para,其它
143,7.02,178.64,4,6057.84,,14.04,0,char,8,14.04,0,16日，两江新区管委会出具《关于同意重庆两江新区开发投资集团,164.6,TRUE,7.02,89.904,125.06,662.347,677.44,para,其它
144,7.02,205.88,5,6085.08,,14.04,0,char,8,14.04,0,有限公司申请注册发行28亿元企业债券的批复》（渝两江管[2015]110,191.84,TRUE,7.02,89.904,264.89,635.107,650.2,para,其它
145,7.02,233.12,6,6112.32,,14.04,0,char,8,14.04,0,号），同意发行人发行规模不超过28亿元的公司债券。,219.08,TRUE,7.02,89.904,334.97,607.867,622.96,para,其它
146,7.02,260.36,7,6139.56,,14.04,0,char,8,14.04,0,2015年12月6日，经国家发展和改革委员会发改财金[2015]2849,246.32,TRUE,7.02,117.86,223.25,580.627,595.72,para,其它
147,14.04,287.63,8,6166.83,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,8,14.04,0,号文件《国家发展改革委关于重庆两江新区开发投资集团有限公司发,273.59,TRUE,14.04,89.904,103.944,554.41,568.45,para,其它
148,7.02,314.87,9,6194.07,,14.04,0,char,8,14.04,0,行公司债券核准的批复》批准，公司获准公开发行不超过28亿元公,300.83,TRUE,7.02,89.904,477.58,526.117,541.21,para,其它
149,14.04,342.11,10,6221.31,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,8,14.04,0,司债券。,328.07,TRUE,14.04,89.904,103.944,498.877,512.917,para,其它
150,14.04,384.35,11,6263.55,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,8,14.04,0,第二条 本期债券发行的有关机构,370.31,TRUE,14.04,195.77,259.01,456.637,470.677,para,其它
151,14.04,420.47,12,6299.67,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,8,14.04,0,一、发行人：重庆两江新区开发投资集团有限公司,406.43,TRUE,14.04,117.98,132.02,420.517,434.557,para,其它
152,7.02,447.73,13,6326.93,,14.04,0,char,8,14.04,0,住所：重庆市渝北区龙兴镇迎龙大道19号,433.69,TRUE,7.02,117.86,376.87,393.257,408.35,para,其它
153,14.04,474.97,14,6354.17,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,8,14.04,0,法定代表人：汤宗伟,460.93,TRUE,14.04,117.86,131.9,366.017,380.057,para,其它
154,14.04,502.21,15,6381.41,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,8,14.04,0,联系人：许志琼、胡思舟,488.17,TRUE,14.04,117.86,131.9,338.777,352.817,para,其它
155,7.02,529.45,16,6408.65,,14.04,0,char,8,14.04,0,联系地址：重庆市渝北区回兴街道宝圣大道1号,515.41,TRUE,7.02,117.86,411.91,311.537,326.63,para,其它
156,14.04,556.69,17,6435.89,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,8,14.04,0,联系电话：023-67143666,542.65,TRUE,14.04,117.86,131.9,284.297,298.337,para,其它
157,14.04,583.93,18,6463.13,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,8,14.04,0,传真：023-67143666,569.89,TRUE,14.04,117.86,131.9,257.057,271.097,para,其它
158,14.04,611.2,19,6490.4,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,8,14.04,0,邮编：401122,597.16,TRUE,14.04,117.86,131.9,229.787,243.827,para,其它
159,14.04,638.44,20,6517.64,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,8,14.04,0,二、承销团：,624.4,TRUE,14.04,117.98,132.02,202.547,216.587,para,其它
160,14.04,665.68,21,6544.88,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,8,14.04,0,（一）主承销商：中国银河证券股份有限公司,651.64,TRUE,14.04,117.86,131.9,175.307,189.347,para,其它
161,7.02,692.92,22,6572.12,,14.04,0,char,8,14.04,0,住所：北京市西城区金融大街35号2-6层,678.88,TRUE,7.02,117.86,374.47,148.067,163.16,para,其它
162,14.04,720.16,23,6599.36,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,8,14.04,0,法定代表人：陈有安,706.12,TRUE,14.04,117.86,131.9,120.827,134.867,para,其它
163,14.04,747.396,24,6626.596,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,8,14.04,0,联系人：周一红、王富利、边洋、张力、陈曲,733.356,TRUE,14.04,117.86,131.9,93.591,107.631,para,其它
164,4.5,789.024,25,6673.264,Times New Roman,9,0,char,8,9,0,7,780.024,TRUE,4.5,295.49,299.99,53.016,62.016,para,页脚
165,5.28,49.009,0,6773.729,,10.56,0,char,9,10.56,0,2016年重庆两江新区开发投资集团有限公司公司债券募集说明书,38.449,TRUE,5.28,208.97,243.17,792.239,802.799,para,页眉
166,7.02,87.9,1,6809.14,,14.04,0,char,9,14.04,0,联系地址：北京市西城区金融大街35号国际企业大厦C座2层,73.86,TRUE,7.02,117.86,505.3,753.087,768.18,para,其它
167,14.04,115.16,2,6836.4,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,9,14.04,0,联系电话：010-66568206,101.12,TRUE,14.04,117.86,131.9,725.827,739.867,para,其它
168,14.04,142.4,3,6863.64,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,9,14.04,0,传真：010-66568704,128.36,TRUE,14.04,117.86,131.9,698.587,712.627,para,其它
169,14.04,169.64,4,6890.88,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,9,14.04,0,邮政编码：100033,155.6,TRUE,14.04,117.86,131.9,671.347,685.387,para,其它
170,14.04,196.88,5,6918.12,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,9,14.04,0,（二）分销商：东海证券股份有限公司,182.84,TRUE,14.04,117.86,131.9,644.107,658.147,para,其它
171,7.02,224.12,6,6945.36,,14.04,0,char,9,14.04,0,住所：江苏省常州市延陵西路23号投资广场18层,210.08,TRUE,7.02,117.86,425.95,616.867,631.96,para,其它
172,14.04,251.36,7,6972.6,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,9,14.04,0,法定代表人：朱科敏,237.32,TRUE,14.04,117.86,131.9,589.627,603.667,para,其它
173,14.04,278.63,8,6999.87,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,9,14.04,0,联系人：桓朝娜,264.59,TRUE,14.04,117.86,131.9,562.357,576.397,para,其它
174,7.02,305.87,9,7027.11,,14.04,0,char,9,14.04,0,联系地址：上海市浦东新区东方路1928号东海大厦4楼,291.83,TRUE,7.02,117.86,460.99,535.117,550.21,para,其它
175,14.04,333.11,10,7054.35,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,9,14.04,0,联系电话：021-20333219,319.07,TRUE,14.04,117.86,131.9,507.877,521.917,para,其它
176,14.04,360.35,11,7081.59,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,9,14.04,0,传真：021-50498839,346.31,TRUE,14.04,117.86,131.9,480.637,494.677,para,其它
177,14.04,387.47,12,7108.71,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,9,14.04,0,邮政编码：200125,373.43,TRUE,14.04,117.86,131.9,453.517,467.557,para,其它
178,14.04,414.71,13,7135.95,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,9,14.04,0,三、证券登记机构：,400.67,TRUE,14.04,117.98,132.02,426.277,440.317,para,其它
179,14.04,441.97,14,7163.21,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,9,14.04,0,（一）中央国债登记结算有限责任公司,427.93,TRUE,14.04,117.38,131.42,399.017,413.057,para,其它
180,7.02,469.21,15,7190.45,,14.04,0,char,9,14.04,0,住所：北京市西城区金融大街10号,455.17,TRUE,7.02,117.86,334.97,371.777,386.87,para,其它
181,14.04,496.45,16,7217.69,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,9,14.04,0,法定代表人：水汝庆,482.41,TRUE,14.04,117.86,131.9,344.537,358.577,para,其它
182,14.04,523.69,17,7244.93,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,9,14.04,0,联系人：李皓、李博,509.65,TRUE,14.04,117.86,131.9,317.297,331.337,para,其它
183,7.02,550.93,18,7272.17,,14.04,0,char,9,14.04,0,联系地址：北京市西城区金融大街10号,536.89,TRUE,7.02,117.86,362.95,290.057,305.15,para,其它
184,14.04,578.17,19,7299.41,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,9,14.04,0,联系电话：010-88170745、88170758,564.13,TRUE,14.04,117.86,131.9,262.817,276.857,para,其它
185,14.04,605.44,20,7326.68,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,9,14.04,0,传真：010-66061875,591.4,TRUE,14.04,117.86,131.9,235.547,249.587,para,其它
186,14.04,632.68,21,7353.92,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,9,14.04,0,邮政编码：100033,618.64,TRUE,14.04,117.86,131.9,208.307,222.347,para,其它
187,14.04,659.92,22,7381.16,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,9,14.04,0,（二）中国证券登记结算有限责任公司上海分公司,645.88,TRUE,14.04,117.86,131.9,181.067,195.107,para,其它
188,7.02,687.16,23,7408.4,,14.04,0,char,9,14.04,0,住所：上海市陆家嘴东路166号中国保险大厦3楼,673.12,TRUE,7.02,117.86,425.95,153.827,168.92,para,其它
189,14.04,714.4,24,7435.64,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,9,14.04,0,总经理：高斌,700.36,TRUE,14.04,117.86,131.9,126.587,140.627,para,其它
190,14.04,741.64,25,7462.88,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,9,14.04,0,联系人：刘莹,727.6,TRUE,14.04,117.86,131.9,99.347,113.387,para,其它
191,4.5,789.024,26,7515.304,Times New Roman,9,0,char,9,9,0,8,780.024,TRUE,4.5,295.49,299.99,53.016,62.016,para,页脚
192,5.28,49.009,0,7615.769,,10.56,0,char,10,10.56,0,2016年重庆两江新区开发投资集团有限公司公司债券募集说明书,38.449,TRUE,5.28,208.97,243.17,792.239,802.799,para,页眉
193,7.02,87.9,1,7651.18,,14.04,0,char,10,14.04,0,联系地址：上海市陆家嘴东路166号中国保险大厦3楼,73.86,TRUE,7.02,117.86,453.91,753.087,768.18,para,其它
194,14.04,115.16,2,7678.44,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,10,14.04,0,联系电话：021-38874800,101.12,TRUE,14.04,117.86,131.9,725.827,739.867,para,其它
195,14.04,142.4,3,7705.68,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,10,14.04,0,传真：021-58754185,128.36,TRUE,14.04,117.86,131.9,698.587,712.627,para,其它
196,14.04,169.64,4,7732.92,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,10,14.04,0,邮政编码：200120,155.6,TRUE,14.04,117.86,131.9,671.347,685.387,para,其它
197,14.04,196.88,5,7760.16,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,10,14.04,0,四、审计机构：立信会计师事务所（特殊普通合伙）,182.84,TRUE,14.04,117.98,132.02,644.107,658.147,para,其它
198,7.02,224.12,6,7787.4,,14.04,0,char,10,14.04,0,住所：上海市黄浦区南京东路61号4楼,210.08,TRUE,7.02,117.86,362.95,616.867,631.96,para,其它
199,14.04,251.36,7,7814.64,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,10,14.04,0,执行事务合伙人：朱建弟,237.32,TRUE,14.04,117.86,131.9,589.627,603.667,para,其它
200,14.04,278.63,8,7841.91,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,10,14.04,0,联系人：方梅、林楠,264.59,TRUE,14.04,117.86,131.9,562.357,576.397,para,其它
201,7.02,305.87,9,7869.15,,14.04,0,char,10,14.04,0,联系地址：重庆市江北区观音桥金岗大厦13楼,291.83,TRUE,7.02,117.86,404.83,535.117,550.21,para,其它
202,14.04,333.11,10,7896.39,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,10,14.04,0,联系电话：023-67866807,319.07,TRUE,14.04,117.86,131.9,507.877,521.917,para,其它
203,14.04,360.35,11,7923.63,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,10,14.04,0,传真：023-67862213,346.31,TRUE,14.04,117.86,131.9,480.637,494.677,para,其它
204,14.04,387.47,12,7950.75,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,10,14.04,0,邮政编码：400020,373.43,TRUE,14.04,117.86,131.9,453.517,467.557,para,其它
205,14.04,414.71,13,7977.99,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,10,14.04,0,五、信用评级机构：上海新世纪资信评估投资服务有限公司,400.67,TRUE,14.04,117.98,132.02,426.277,440.317,para,其它
206,7.02,441.97,14,8005.25,,14.04,0,char,10,14.04,0,住所：上海市杨浦区控江路1555号A座103室K-22,427.93,TRUE,7.02,117.86,421.807,399.017,414.11,para,其它
207,14.04,469.21,15,8032.49,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,10,14.04,0,法定代表人：朱荣恩,455.17,TRUE,14.04,117.86,131.9,371.777,385.817,para,其它
208,14.04,496.45,16,8059.73,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,10,14.04,0,联系人：王卢羡、于雯雨,482.41,TRUE,14.04,117.86,131.9,344.537,358.577,para,其它
209,7.02,523.69,17,8086.97,,14.04,0,char,10,14.04,0,联系地址：上海市汉口路398号华盛大厦14层,509.65,TRUE,7.02,117.86,404.83,317.297,332.39,para,其它
210,14.04,550.93,18,8114.21,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,10,14.04,0,联系电话：021-63504376-914,536.89,TRUE,14.04,117.86,131.9,290.057,304.097,para,其它
211,14.04,578.17,19,8141.45,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,10,14.04,0,传真：021-63610539,564.13,TRUE,14.04,117.86,131.9,262.817,276.857,para,其它
212,14.04,605.44,20,8168.72,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,10,14.04,0,邮政编码：200001,591.4,TRUE,14.04,117.86,131.9,235.547,249.587,para,其它
213,14.04,632.68,21,8195.96,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,10,14.04,0,六、发行人律师：重庆静昇律师事务所,618.64,TRUE,14.04,117.98,132.02,208.307,222.347,para,其它
214,7.02,659.92,22,8223.2,,14.04,0,char,10,14.04,0,住所：重庆市渝中区民族路101号洲际酒店商务楼18层,645.88,TRUE,7.02,117.86,460.87,181.067,196.16,para,其它
215,14.04,687.16,23,8250.44,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,10,14.04,0,负责人：彭静,673.12,TRUE,14.04,117.86,131.9,153.827,167.867,para,其它
216,14.04,714.4,24,8277.68,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,10,14.04,0,联系人：陈兵、林卯,700.36,TRUE,14.04,117.86,131.9,126.587,140.627,para,其它
217,7.02,741.64,25,8304.92,,14.04,0,char,10,14.04,0,联系地址：重庆市渝中区民族路101号洲际酒店商务楼18层,727.6,TRUE,7.02,117.86,488.86,99.347,114.44,para,其它
218,4.5,789.024,26,8357.344,Times New Roman,9,0,char,10,9,0,9,780.024,TRUE,4.5,295.49,299.99,53.016,62.016,para,页脚
219,5.28,49.009,0,8457.809,,10.56,0,char,11,10.56,0,2016年重庆两江新区开发投资集团有限公司公司债券募集说明书,38.449,TRUE,5.28,208.97,243.17,792.239,802.799,para,页眉
220,14.04,87.9,1,8493.22,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,11,14.04,0,联系电话：023-88061777,73.86,TRUE,14.04,117.86,131.9,753.087,767.127,para,其它
221,14.04,115.16,2,8520.48,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,11,14.04,0,传真：023-88060505,101.12,TRUE,14.04,117.86,131.9,725.827,739.867,para,其它
222,14.04,142.4,3,8547.72,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,11,14.04,0,邮政编码：400010,128.36,TRUE,14.04,117.86,131.9,698.587,712.627,para,其它
223,14.04,169.64,4,8574.96,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,11,14.04,0,七、监管银行/债权代理人：重庆三峡银行股份有限公司,155.6,TRUE,14.04,117.98,132.02,671.347,685.387,para,其它
224,7.02,196.88,5,8602.2,,14.04,0,char,11,14.04,0,住所：重庆市万州区白岩路3号,182.84,TRUE,7.02,117.86,313.97,644.107,659.2,para,其它
225,14.04,224.12,6,8629.44,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,11,14.04,0,负责人：童海洋,210.08,TRUE,14.04,117.86,131.9,616.867,630.907,para,其它
226,14.04,251.36,7,8656.68,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,11,14.04,0,联系人：曹云,237.32,TRUE,14.04,117.86,131.9,589.627,603.667,para,其它
227,7.02,278.63,8,8683.95,,14.04,0,char,11,14.04,0,联系地址：重庆市渝中区民族路108号B栋,264.59,TRUE,7.02,117.86,386.23,562.357,577.45,para,其它
228,14.04,305.87,9,8711.19,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,11,14.04,0,联系电话：023-60331360,291.83,TRUE,14.04,117.86,131.9,535.117,549.157,para,其它
229,14.04,333.11,10,8738.43,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,11,14.04,0,传真：023-60331360,319.07,TRUE,14.04,117.86,131.9,507.877,521.917,para,其它
230,14.04,360.35,11,8765.67,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,11,14.04,0,邮编：400010,346.31,TRUE,14.04,117.86,131.9,480.637,494.677,para,其它
231,14.04,402.47,12,8807.79,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,11,14.04,0,第三条 发行概要,388.43,TRUE,14.04,245.09,308.33,438.517,452.557,para,其它
232,14.04,438.73,13,8844.05,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,11,14.04,0,一、发行人：重庆两江新区开发投资集团有限公司。,424.69,TRUE,14.04,117.98,132.02,402.257,416.297,para,其它
233,14.04,465.97,14,8871.29,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,11,14.04,0,二、债券名称：2016年重庆两江新区开发投资集团有限公司公,451.93,TRUE,14.04,117.98,266.09,375.017,390.11,para,其它
234,14.04,493.21,15,8898.53,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,11,14.04,0,司债券（简称“16渝两江”）。,479.17,TRUE,14.04,89.904,211.73,347.777,361.817,para,其它
235,14.04,520.45,16,8925.77,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,11,14.04,0,三、发行总额：28亿元。,506.41,TRUE,14.04,117.98,247.97,320.537,334.577,para,其它
236,14.04,547.69,17,8953.01,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,11,14.04,0,四、债券期限和利率：本期债券期限为五年，附分期偿还本金条,533.65,TRUE,14.04,117.98,132.02,294.35,308.39,para,其它
